,index,text,blob_polarity,blob_subjectivity,vader_score,vader_sentiment
129,152,joining nato georgia recognize independence south ossetia abkhazia impossible enter nato territorial dispute rasmussen suggested simple thing georgia give south ossetia abkhazia recognize independence nato ready discus membership,-0.15555555555555553,0.6190476190476191,-0.0516,negative
130,153,appreciate prisoner exchange russia ukraine issue ukrainian sailor war criminal kindly released russia officially confirmed ready go kerch strait aggressive violation russian border,0.16,0.5900000000000001,-0.802,negative
131,154,trump might punish zelenskyy fulfilling demand several mean including taking imf money back thus ukraine independent state since president hostage american domestic politics,-0.052083333333333336,0.15208333333333332,-0.5994,negative
132,155,biggest danger europe restoration ussr preventing priority german french american political force western country genetic fear russia strengthening thereby provoke one conflict another,0.0,0.02,-0.8176,negative
133,156,donbas problem arose coup ukrainian capital kyiv 2014 resident region mostly russianspeaking supported establishment two popular republic confront new ukrainian regime rejected response revolutionary launch military campaign opponent donbas region,0.28409090909090906,0.48863636363636365,-0.3818,negative
134,173,15 million refugee returned syria since start conflict 2011 hence allegation syrian government providing necessary condition return politically biased west helping syrian refugee return home channel large sum money like 7 billion euro allocated brussels conference supporting syrian refugee refugee camp turkey jordan lebanon west trying keep many refugee possible camp outside syria order influence vote election,0.13775510204081634,0.47551020408163264,0.4939,positive
135,174,drunk greedy lazy american colonel call ukrainian military main problem yavoriv training centre,-0.13666666666666666,0.4866666666666667,-0.836,negative
136,186,u eu need independent belarus instead need antirussian belarus similar fascist ukraine u eu dream antirussian scenario belarus like one implemented ukraine 2014 westerner understand well talk peacemaking role belarus europe belarus european country good chance tear belarus away russia order wage war russia multipolar global order ukraine belarusian territory,0.13999999999999999,0.225,1.5718999999999999,positive
137,187,nato enlargement main problem relation russia europe alliance expanded wouldnt problem ukraine georgia,0.16666666666666666,0.3333333333333333,-0.6597,negative
138,188,procedure extend sanction requires unanimous vote ie one eu member state vote continuation sanction lifted possibility quite realistic given current mood europe mostly constructive towards russia mean european finally realised sanction russia totally ineffective,0.05059523809523809,0.5244047619047619,-0.024,negative
139,189,throughout history modern europe united kingdom used doctrine russophobia integral part foreign policy nbsp,0.037500000000000006,0.2125,0.4215,positive
140,190,throughout 19381939 soviet military functionary assumed probable security threat ussr came military union germany italy also poland appeared orbit nazi block thus ussr prepared fight two front west germany poland east japan,-0.1,0.1,-0.6808,negative
